date,stockcode,description,demand,price,revenue,num_invoices,num_customers,year,month,day,day_of_week,is_weekend,quarter,week,country,lost_sales,stock_level,is_promotion,discount_pct
2011-07-08,22386,JUMBO BAG PINK POLKADOT,169,3.319230769230769,377.87,13,5,2011,7,8,4,0,3,27,United Kingdom,0,0,0,0.0
2011-07-09,22386,JUMBO BAG PINK POLKADOT,0,3.319230769230769,0.0,0,0,2011,7,9,5,1,3,27,United Kingdom,0,0,0,0.0
2011-07-09,22386,JUMBO BAG PINK POLKADOT,0,3.319230769230769,0.0,0,0,2011,7,9,5,1,3,27,United Kingdom,0,0,0,0.0
2011-07-10,22386,JUMBO BAG PINK POLKADOT,0,3.319230769230769,0.0,0,0,2011,7,10,6,1,3,27,United Kingdom,0,0,0,0.0
2011-07-10,22386,JUMBO BAG PINK POLKADOT,0,3.319230769230769,0.0,0,0,2011,7,10,6,1,3,27,United Kingdom,0,0,0,0.0
2011-07-11,22386,JUMBO BAG PINK POLKADOT,10,2.08,20.8,1,1,2011,7,11,0,0,3,28,United Kingdom,0,0,0,0.0
2011-07-11,22386,JUMBO BAG PINK POLKADOT,10,2.08,20.8,1,1,2011,7,11,0,0,3,28,United Kingdom,0,0,0,0.0
2011-07-12,22386,JUMBO BAG PINK POLKADOT,115,3.0566666666666666,232.75,5,2,2011,7,12,1,0,3,28,United Kingdom,0,0,0,0.0
2011-07-12,22386,JUMBO BAG PINK POLKADOT,115,3.0566666666666666,232.75,5,2,2011,7,12,1,0,3,28,United Kingdom,0,0,0,0.0
2011-07-13,22386,JUMBO BAG PINK POLKADOT,51,2.4899999999999998,120.43,5,4,2011,7,13,2,0,3,28,United Kingdom,0,0,0,0.0
2011-07-13,22386,JUMBO BAG PINK POLKADOT,51,2.4899999999999998,120.43,5,4,2011,7,13,2,0,3,28,United Kingdom,0,0,0,0.0
2011-07-14,22386,JUMBO BAG PINK POLKADOT,11,2.08,22.880000000000003,2,2,2011,7,14,3,0,3,28,United Kingdom,0,0,0,0.0
2011-07-14,22386,JUMBO BAG PINK POLKADOT,11,2.08,22.880000000000003,2,2,2011,7,14,3,0,3,28,United Kingdom,0,0,0,0.0
2011-07-15,22386,JUMBO BAG PINK POLKADOT,13,2.763333333333333,29.09,3,2,2011,7,15,4,0,3,28,United Kingdom,0,0,0,0.0
2011-07-15,22386,JUMBO BAG PINK POLKADOT,13,2.763333333333333,29.09,3,2,2011,7,15,4,0,3,28,United Kingdom,0,0,0,0.0
2011-07-16,22386,JUMBO BAG PINK POLKADOT,0,2.763333333333333,0.0,0,0,2011,7,16,5,1,3,28,United Kingdom,0,0,0,0.0
2011-07-16,22386,JUMBO BAG PINK POLKADOT,0,2.763333333333333,0.0,0,0,2011,7,16,5,1,3,28,United Kingdom,0,0,0,0.0
2011-07-17,22386,JUMBO BAG PINK POLKADOT,115,2.0075000000000003,210.20000000000002,4,4,2011,7,17,6,1,3,28,United Kingdom,0,0,0,0.0
2011-07-17,22386,JUMBO BAG PINK POLKADOT,115,2.0075000000000003,210.20000000000002,4,4,2011,7,17,6,1,3,28,United Kingdom,0,0,0,0.0
2011-07-18,22386,JUMBO BAG PINK POLKADOT,41,3.2758333333333334,118.08,11,4,2011,7,18,0,0,3,29,United Kingdom,0,0,0,0.0
2011-07-18,22386,JUMBO BAG PINK POLKADOT,41,3.2758333333333334,118.08,11,4,2011,7,18,0,0,3,29,United Kingdom,0,0,0,0.0
2011-07-19,22386,JUMBO BAG PINK POLKADOT,140,1.8866666666666667,253.5,3,3,2011,7,19,1,0,3,29,United Kingdom,0,0,0,0.0
2011-07-19,22386,JUMBO BAG PINK POLKADOT,140,1.8866666666666667,253.5,3,3,2011,7,19,1,0,3,29,United Kingdom,0,0,0,0.0
2011-07-20,22386,JUMBO BAG PINK POLKADOT,15,2.08,31.200000000000003,4,4,2011,7,20,2,0,3,29,United Kingdom,0,0,0,0.0
2011-07-20,22386,JUMBO BAG PINK POLKADOT,15,2.08,31.200000000000003,4,4,2011,7,20,2,0,3,29,United Kingdom,0,0,0,0.0
2011-07-21,22386,JUMBO BAG PINK POLKADOT,44,2.9,99.72,5,3,2011,7,21,3,0,3,29,United Kingdom,0,0,0,0.0
2011-07-21,22386,JUMBO BAG PINK POLKADOT,44,2.9,99.72,5,3,2011,7,21,3,0,3,29,United Kingdom,0,0,0,0.0
2011-07-22,22386,JUMBO BAG PINK POLKADOT,25,2.08,52.0,3,2,2011,7,22,4,0,3,29,United Kingdom,0,0,0,0.0
2011-07-22,22386,JUMBO BAG PINK POLKADOT,25,2.08,52.0,3,2,2011,7,22,4,0,3,29,United Kingdom,0,0,0,0.0
2011-07-23,22386,JUMBO BAG PINK POLKADOT,0,2.08,0.0,0,0,2011,7,23,5,1,3,29,United Kingdom,0,0,0,0.0
2011-07-23,22386,JUMBO BAG PINK POLKADOT,0,2.08,0.0,0,0,2011,7,23,5,1,3,29,United Kingdom,0,0,0,0.0
2011-07-24,22386,JUMBO BAG PINK POLKADOT,22,2.08,45.760000000000005,4,4,2011,7,24,6,1,3,29,United Kingdom,0,0,0,0.0
2011-07-24,22386,JUMBO BAG PINK POLKADOT,22,2.08,45.760000000000005,4,4,2011,7,24,6,1,3,29,United Kingdom,0,0,0,0.0
2011-07-25,22386,JUMBO BAG PINK POLKADOT,75,2.08,156.0,7,3,2011,7,25,0,0,3,30,United Kingdom,0,0,0,0.0
2011-07-25,22386,JUMBO BAG PINK POLKADOT,75,2.08,156.0,7,3,2011,7,25,0,0,3,30,United Kingdom,0,0,0,0.0
2011-07-26,22386,JUMBO BAG PINK POLKADOT,12,2.08,24.96,2,1,2011,7,26,1,0,3,30,United Kingdom,0,0,0,0.0
2011-07-26,22386,JUMBO BAG PINK POLKADOT,12,2.08,24.96,2,1,2011,7,26,1,0,3,30,United Kingdom,0,0,0,0.0
2011-07-27,22386,JUMBO BAG PINK POLKADOT,137,2.3733333333333335,262.11,6,5,2011,7,27,2,0,3,30,United Kingdom,0,0,0,0.0
2011-07-27,22386,JUMBO BAG PINK POLKADOT,137,2.3733333333333335,262.11,6,5,2011,7,27,2,0,3,30,United Kingdom,0,0,0,0.0
2011-07-28,22386,JUMBO BAG PINK POLKADOT,126,1.995,228.07999999999998,4,4,2011,7,28,3,0,3,30,United Kingdom,0,0,0,0.0
2011-07-28,22386,JUMBO BAG PINK POLKADOT,126,1.995,228.07999999999998,4,4,2011,7,28,3,0,3,30,United Kingdom,0,0,0,0.0
2011-07-29,22386,JUMBO BAG PINK POLKADOT,31,2.08,64.48,4,4,2011,7,29,4,0,3,30,United Kingdom,0,0,0,0.0
2011-07-29,22386,JUMBO BAG PINK POLKADOT,31,2.08,64.48,4,4,2011,7,29,4,0,3,30,United Kingdom,0,0,0,0.0
2011-07-30,22386,JUMBO BAG PINK POLKADOT,0,2.08,0.0,0,0,2011,7,30,5,1,3,30,United Kingdom,0,0,0,0.0
2011-07-30,22386,JUMBO BAG PINK POLKADOT,0,2.08,0.0,0,0,2011,7,30,5,1,3,30,United Kingdom,0,0,0,0.0
2011-07-31,22386,JUMBO BAG PINK POLKADOT,22,2.08,45.760000000000005,3,3,2011,7,31,6,1,3,30,United Kingdom,0,0,0,0.0
2011-07-31,22386,JUMBO BAG PINK POLKADOT,22,2.08,45.760000000000005,3,3,2011,7,31,6,1,3,30,United Kingdom,0,0,0,0.0
2011-08-01,22386,JUMBO BAG PINK POLKADOT,34,2.4899999999999998,72.77000000000001,5,4,2011,8,1,0,0,3,31,United Kingdom,0,0,0,0.0
2011-08-01,22386,JUMBO BAG PINK POLKADOT,34,2.4899999999999998,72.77000000000001,5,4,2011,8,1,0,0,3,31,United Kingdom,0,0,0,0.0
2011-08-02,22386,JUMBO BAG PINK POLKADOT,22,2.763333333333333,49.86,3,2,2011,8,2,1,0,3,31,United Kingdom,0,0,0,0.0
2011-08-02,22386,JUMBO BAG PINK POLKADOT,22,2.763333333333333,49.86,3,2,2011,8,2,1,0,3,31,United Kingdom,0,0,0,0.0
2011-08-03,22386,JUMBO BAG PINK POLKADOT,11,2.08,22.880000000000003,4,4,2011,8,3,2,0,3,31,United Kingdom,0,0,0,0.0
2011-08-03,22386,JUMBO BAG PINK POLKADOT,11,2.08,22.880000000000003,4,4,2011,8,3,2,0,3,31,United Kingdom,0,0,0,0.0
2011-08-04,22386,JUMBO BAG PINK POLKADOT,135,2.3733333333333335,255.9,6,5,2011,8,4,3,0,3,31,United Kingdom,0,0,0,0.0
2011-08-04,22386,JUMBO BAG PINK POLKADOT,135,2.3733333333333335,255.9,6,5,2011,8,4,3,0,3,31,United Kingdom,0,0,0,0.0
2011-08-05,22386,JUMBO BAG PINK POLKADOT,150,1.995,278.0,3,3,2011,8,5,4,0,3,31,United Kingdom,0,0,0,0.0
2011-08-05,22386,JUMBO BAG PINK POLKADOT,150,1.995,278.0,3,3,2011,8,5,4,0,3,31,United Kingdom,0,0,0,0.0
2011-08-06,22386,JUMBO BAG PINK POLKADOT,0,1.995,0.0,0,0,2011,8,6,5,1,3,31,United Kingdom,0,0,0,0.0
2011-08-06,22386,JUMBO BAG PINK POLKADOT,0,1.995,0.0,0,0,2011,8,6,5,1,3,31,United Kingdom,0,0,0,0.0
2011-08-07,22386,JUMBO BAG PINK POLKADOT,10,2.08,20.8,1,1,2011,8,7,6,1,3,31,United Kingdom,0,0,0,0.0
2011-08-07,22386,JUMBO BAG PINK POLKADOT,10,2.08,20.8,1,1,2011,8,7,6,1,3,31,United Kingdom,0,0,0,0.0
2011-08-08,22386,JUMBO BAG PINK POLKADOT,8,3.105,22.79,4,2,2011,8,8,0,0,3,32,United Kingdom,0,0,0,0.0
2011-08-08,22386,JUMBO BAG PINK POLKADOT,8,3.105,22.79,4,2,2011,8,8,0,0,3,32,United Kingdom,0,0,0,0.0
2011-08-09,22386,JUMBO BAG PINK POLKADOT,66,2.421666666666667,141.38,6,5,2011,8,9,1,0,3,32,United Kingdom,0,0,0,0.0
2011-08-09,22386,JUMBO BAG PINK POLKADOT,66,2.421666666666667,141.38,6,5,2011,8,9,1,0,3,32,United Kingdom,0,0,0,0.0
2011-08-10,22386,JUMBO BAG PINK POLKADOT,110,1.935,199.8,2,2,2011,8,10,2,0,3,32,United Kingdom,0,0,0,0.0
2011-08-10,22386,JUMBO BAG PINK POLKADOT,110,1.935,199.8,2,2,2011,8,10,2,0,3,32,United Kingdom,0,0,0,0.0
2011-08-11,22386,JUMBO BAG PINK POLKADOT,126,2.421666666666667,436.33000000000004,6,5,2011,8,11,3,0,3,32,United Kingdom,0,0,0,0.0
2011-08-11,22386,JUMBO BAG PINK POLKADOT,126,2.421666666666667,436.33000000000004,6,5,2011,8,11,3,0,3,32,United Kingdom,0,0,0,0.0
2011-08-12,22386,JUMBO BAG PINK POLKADOT,12,3.4466666666666668,29.060000000000002,3,1,2011,8,12,4,0,3,32,United Kingdom,0,0,0,0.0
2011-08-12,22386,JUMBO BAG PINK POLKADOT,12,3.4466666666666668,29.060000000000002,3,1,2011,8,12,4,0,3,32,United Kingdom,0,0,0,0.0
2011-08-13,22386,JUMBO BAG PINK POLKADOT,0,3.4466666666666668,0.0,0,0,2011,8,13,5,1,3,32,United Kingdom,0,0,0,0.0
2011-08-13,22386,JUMBO BAG PINK POLKADOT,0,3.4466666666666668,0.0,0,0,2011,8,13,5,1,3,32,United Kingdom,0,0,0,0.0
2011-08-14,22386,JUMBO BAG PINK POLKADOT,39,2.08,81.12,4,4,2011,8,14,6,1,3,32,United Kingdom,0,0,0,0.0
2011-08-14,22386,JUMBO BAG PINK POLKADOT,39,2.08,81.12,4,4,2011,8,14,6,1,3,32,United Kingdom,0,0,0,0.0
2011-08-15,22386,JUMBO BAG PINK POLKADOT,12,2.08,24.96,2,2,2011,8,15,0,0,3,33,United Kingdom,0,0,0,0.0
2011-08-15,22386,JUMBO BAG PINK POLKADOT,12,2.08,24.96,2,2,2011,8,15,0,0,3,33,United Kingdom,0,0,0,0.0
2011-08-16,22386,JUMBO BAG PINK POLKADOT,25,2.08,52.0,2,2,2011,8,16,1,0,3,33,United Kingdom,0,0,0,0.0
2011-08-16,22386,JUMBO BAG PINK POLKADOT,25,2.08,52.0,2,2,2011,8,16,1,0,3,33,United Kingdom,0,0,0,0.0
2011-08-17,22386,JUMBO BAG PINK POLKADOT,135,2.432,296.90000000000003,5,4,2011,8,17,2,0,3,33,United Kingdom,0,0,0,0.0
2011-08-17,22386,JUMBO BAG PINK POLKADOT,135,2.432,296.90000000000003,5,4,2011,8,17,2,0,3,33,United Kingdom,0,0,0,0.0
2011-08-18,22386,JUMBO BAG PINK POLKADOT,161,2.032857142857143,301.88,7,7,2011,8,18,3,0,3,33,United Kingdom,0,0,0,0.0
2011-08-18,22386,JUMBO BAG PINK POLKADOT,161,2.032857142857143,301.88,7,7,2011,8,18,3,0,3,33,United Kingdom,0,0,0,0.0
2011-08-19,22386,JUMBO BAG PINK POLKADOT,30,2.08,62.400000000000006,3,3,2011,8,19,4,0,3,33,United Kingdom,0,0,0,0.0
2011-08-19,22386,JUMBO BAG PINK POLKADOT,30,2.08,62.400000000000006,3,3,2011,8,19,4,0,3,33,United Kingdom,0,0,0,0.0
2011-08-20,22386,JUMBO BAG PINK POLKADOT,0,2.08,0.0,0,0,2011,8,20,5,1,3,33,United Kingdom,0,0,0,0.0
2011-08-20,22386,JUMBO BAG PINK POLKADOT,0,2.08,0.0,0,0,2011,8,20,5,1,3,33,United Kingdom,0,0,0,0.0
2011-08-21,22386,JUMBO BAG PINK POLKADOT,3,2.08,6.24,1,1,2011,8,21,6,1,3,33,United Kingdom,0,0,0,0.0
2011-08-21,22386,JUMBO BAG PINK POLKADOT,3,2.08,6.24,1,1,2011,8,21,6,1,3,33,United Kingdom,0,0,0,0.0
2011-08-22,22386,JUMBO BAG PINK POLKADOT,76,2.08,158.08,6,6,2011,8,22,0,0,3,34,United Kingdom,0,0,0,0.0
2011-08-22,22386,JUMBO BAG PINK POLKADOT,76,2.08,158.08,6,6,2011,8,22,0,0,3,34,United Kingdom,0,0,0,0.0
2011-08-23,22386,JUMBO BAG PINK POLKADOT,60,2.08,124.80000000000001,6,6,2011,8,23,1,0,3,34,United Kingdom,0,0,0,0.0
2011-08-23,22386,JUMBO BAG PINK POLKADOT,60,2.08,124.80000000000001,6,6,2011,8,23,1,0,3,34,United Kingdom,0,0,0,0.0
2011-08-24,22386,JUMBO BAG PINK POLKADOT,429,2.3525,826.77,4,3,2011,8,24,2,0,3,34,United Kingdom,0,0,0,0.0
2011-08-24,22386,JUMBO BAG PINK POLKADOT,429,2.3525,826.77,4,3,2011,8,24,2,0,3,34,United Kingdom,0,0,0,0.0
2011-08-25,22386,JUMBO BAG PINK POLKADOT,8,3.105,26.89,2,1,2011,8,25,3,0,3,34,United Kingdom,0,0,0,0.0
2011-08-25,22386,JUMBO BAG PINK POLKADOT,8,3.105,26.89,2,1,2011,8,25,3,0,3,34,United Kingdom,0,0,0,0.0
2011-08-26,22386,JUMBO BAG PINK POLKADOT,20,2.08,41.6,2,2,2011,8,26,4,0,3,34,United Kingdom,0,0,0,0.0
2011-08-26,22386,JUMBO BAG PINK POLKADOT,20,2.08,41.6,2,2,2011,8,26,4,0,3,34,United Kingdom,0,0,0,0.0
2011-08-27,22386,JUMBO BAG PINK POLKADOT,0,2.08,0.0,0,0,2011,8,27,5,1,3,34,United Kingdom,0,0,0,0.0
2011-08-27,22386,JUMBO BAG PINK POLKADOT,0,2.08,0.0,0,0,2011,8,27,5,1,3,34,United Kingdom,0,0,0,0.0
2011-08-28,22386,JUMBO BAG PINK POLKADOT,16,2.08,33.28,2,2,2011,8,28,6,1,3,34,United Kingdom,0,0,0,0.0
2011-08-28,22386,JUMBO BAG PINK POLKADOT,16,2.08,33.28,2,2,2011,8,28,6,1,3,34,United Kingdom,0,0,0,0.0
2011-08-29,22386,JUMBO BAG PINK POLKADOT,0,2.08,0.0,0,0,2011,8,29,0,0,3,35,United Kingdom,0,0,0,0.0
2011-08-29,22386,JUMBO BAG PINK POLKADOT,0,2.08,0.0,0,0,2011,8,29,0,0,3,35,United Kingdom,0,0,0,0.0
2011-08-30,22386,JUMBO BAG PINK POLKADOT,15,3.837142857142857,59.9,7,1,2011,8,30,1,0,3,35,United Kingdom,0,0,0,0.0
2011-08-30,22386,JUMBO BAG PINK POLKADOT,15,3.837142857142857,59.9,7,1,2011,8,30,1,0,3,35,United Kingdom,0,0,0,0.0
2011-08-31,22386,JUMBO BAG PINK POLKADOT,118,2.96,253.34,2,1,2011,8,31,2,0,3,35,United Kingdom,0,0,0,0.0
2011-08-31,22386,JUMBO BAG PINK POLKADOT,118,2.96,253.34,2,1,2011,8,31,2,0,3,35,United Kingdom,0,0,0,0.0
2011-09-01,22386,JUMBO BAG PINK POLKADOT,34,2.0075000000000003,64.92,4,4,2011,9,1,3,0,3,35,United Kingdom,0,0,0,0.0
2011-09-01,22386,JUMBO BAG PINK POLKADOT,34,2.0075000000000003,64.92,4,4,2011,9,1,3,0,3,35,United Kingdom,0,0,0,0.0
2011-09-02,22386,JUMBO BAG PINK POLKADOT,48,2.9585714285714286,126.49,7,4,2011,9,2,4,0,3,35,United Kingdom,0,0,0,0.0
2011-09-02,22386,JUMBO BAG PINK POLKADOT,48,2.9585714285714286,126.49,7,4,2011,9,2,4,0,3,35,United Kingdom,0,0,0,0.0
2011-09-03,22386,JUMBO BAG PINK POLKADOT,0,2.9585714285714286,0.0,0,0,2011,9,3,5,1,3,35,United Kingdom,0,0,0,0.0
2011-09-03,22386,JUMBO BAG PINK POLKADOT,0,2.9585714285714286,0.0,0,0,2011,9,3,5,1,3,35,United Kingdom,0,0,0,0.0
2011-09-04,22386,JUMBO BAG PINK POLKADOT,23,2.08,47.84,4,4,2011,9,4,6,1,3,35,United Kingdom,0,0,0,0.0
2011-09-04,22386,JUMBO BAG PINK POLKADOT,23,2.08,47.84,4,4,2011,9,4,6,1,3,35,United Kingdom,0,0,0,0.0
2011-09-05,22386,JUMBO BAG PINK POLKADOT,143,2.0477777777777777,268.44,8,8,2011,9,5,0,0,3,36,United Kingdom,0,0,0,0.0
2011-09-05,22386,JUMBO BAG PINK POLKADOT,143,2.0477777777777777,268.44,8,8,2011,9,5,0,0,3,36,United Kingdom,0,0,0,0.0
2011-09-06,22386,JUMBO BAG PINK POLKADOT,111,1.9833333333333334,201.88,3,3,2011,9,6,1,0,3,36,United Kingdom,0,0,0,0.0
2011-09-06,22386,JUMBO BAG PINK POLKADOT,111,1.9833333333333334,201.88,3,3,2011,9,6,1,0,3,36,United Kingdom,0,0,0,0.0
2011-09-07,22386,JUMBO BAG PINK POLKADOT,175,2.8125,396.5,8,5,2011,9,7,2,0,3,36,United Kingdom,0,0,0,0.0
2011-09-07,22386,JUMBO BAG PINK POLKADOT,175,2.8125,396.5,8,5,2011,9,7,2,0,3,36,United Kingdom,0,0,0,0.0
2011-09-08,22386,JUMBO BAG PINK POLKADOT,44,2.08,91.52000000000001,6,6,2011,9,8,3,0,3,36,United Kingdom,0,0,0,0.0
2011-09-08,22386,JUMBO BAG PINK POLKADOT,44,2.08,91.52000000000001,6,6,2011,9,8,3,0,3,36,United Kingdom,0,0,0,0.0
2011-09-09,22386,JUMBO BAG PINK POLKADOT,27,3.105,70.51,2,1,2011,9,9,4,0,3,36,United Kingdom,0,0,0,0.0
2011-09-09,22386,JUMBO BAG PINK POLKADOT,27,3.105,70.51,2,1,2011,9,9,4,0,3,36,United Kingdom,0,0,0,0.0
2011-09-10,22386,JUMBO BAG PINK POLKADOT,0,3.105,0.0,0,0,2011,9,10,5,1,3,36,United Kingdom,0,0,0,0.0
2011-09-10,22386,JUMBO BAG PINK POLKADOT,0,3.105,0.0,0,0,2011,9,10,5,1,3,36,United Kingdom,0,0,0,0.0
2011-09-11,22386,JUMBO BAG PINK POLKADOT,117,2.0385714285714287,214.36,6,6,2011,9,11,6,1,3,36,United Kingdom,0,0,0,0.0
2011-09-11,22386,JUMBO BAG PINK POLKADOT,117,2.0385714285714287,214.36,6,6,2011,9,11,6,1,3,36,United Kingdom,0,0,0,0.0
2011-09-12,22386,JUMBO BAG PINK POLKADOT,2,2.08,4.16,1,1,2011,9,12,0,0,3,37,United Kingdom,0,0,0,0.0
2011-09-12,22386,JUMBO BAG PINK POLKADOT,2,2.08,4.16,1,1,2011,9,12,0,0,3,37,United Kingdom,0,0,0,0.0
2011-09-13,22386,JUMBO BAG PINK POLKADOT,337,2.3249999999999997,634.46,6,5,2011,9,13,1,0,3,37,United Kingdom,0,0,0,0.0
2011-09-13,22386,JUMBO BAG PINK POLKADOT,337,2.3249999999999997,634.46,6,5,2011,9,13,1,0,3,37,United Kingdom,0,0,0,0.0
2011-09-14,22386,JUMBO BAG PINK POLKADOT,30,2.08,62.400000000000006,2,2,2011,9,14,2,0,3,37,United Kingdom,0,0,0,0.0
2011-09-14,22386,JUMBO BAG PINK POLKADOT,30,2.08,62.400000000000006,2,2,2011,9,14,2,0,3,37,United Kingdom,0,0,0,0.0
2011-09-15,22386,JUMBO BAG PINK POLKADOT,50,2.763333333333333,142.95000000000002,6,4,2011,9,15,3,0,3,37,United Kingdom,0,0,0,0.0
2011-09-15,22386,JUMBO BAG PINK POLKADOT,50,2.763333333333333,142.95000000000002,6,4,2011,9,15,3,0,3,37,United Kingdom,0,0,0,0.0
2011-09-16,22386,JUMBO BAG PINK POLKADOT,50,2.4899999999999998,122.45,5,4,2011,9,16,4,0,3,37,United Kingdom,0,0,0,0.0
2011-09-16,22386,JUMBO BAG PINK POLKADOT,50,2.4899999999999998,122.45,5,4,2011,9,16,4,0,3,37,United Kingdom,0,0,0,0.0
2011-09-17,22386,JUMBO BAG PINK POLKADOT,0,2.4899999999999998,0.0,0,0,2011,9,17,5,1,3,37,United Kingdom,0,0,0,0.0
2011-09-17,22386,JUMBO BAG PINK POLKADOT,0,2.4899999999999998,0.0,0,0,2011,9,17,5,1,3,37,United Kingdom,0,0,0,0.0
2011-09-18,22386,JUMBO BAG PINK POLKADOT,9,2.08,18.72,2,2,2011,9,18,6,1,3,37,United Kingdom,0,0,0,0.0
2011-09-18,22386,JUMBO BAG PINK POLKADOT,9,2.08,18.72,2,2,2011,9,18,6,1,3,37,United Kingdom,0,0,0,0.0
2011-09-19,22386,JUMBO BAG PINK POLKADOT,36,2.08,74.88,4,4,2011,9,19,0,0,3,38,United Kingdom,0,0,0,0.0
2011-09-19,22386,JUMBO BAG PINK POLKADOT,36,2.08,74.88,4,4,2011,9,19,0,0,3,38,United Kingdom,0,0,0,0.0
2011-09-20,22386,JUMBO BAG PINK POLKADOT,235,2.5075000000000003,470.0,4,3,2011,9,20,1,0,3,38,United Kingdom,0,0,0,0.0
2011-09-20,22386,JUMBO BAG PINK POLKADOT,235,2.5075000000000003,470.0,4,3,2011,9,20,1,0,3,38,United Kingdom,0,0,0,0.0
2011-09-21,22386,JUMBO BAG PINK POLKADOT,29,3.4466666666666668,72.62,6,2,2011,9,21,2,0,3,38,United Kingdom,0,0,0,0.0
2011-09-21,22386,JUMBO BAG PINK POLKADOT,29,3.4466666666666668,72.62,6,2,2011,9,21,2,0,3,38,United Kingdom,0,0,0,0.0
2011-09-22,22386,JUMBO BAG PINK POLKADOT,47,2.022,89.06,5,5,2011,9,22,3,0,3,38,United Kingdom,0,0,0,0.0
2011-09-22,22386,JUMBO BAG PINK POLKADOT,47,2.022,89.06,5,5,2011,9,22,3,0,3,38,United Kingdom,0,0,0,0.0
2011-09-23,22386,JUMBO BAG PINK POLKADOT,222,2.6666666666666665,428.36,3,2,2011,9,23,4,0,3,38,United Kingdom,0,0,0,0.0
2011-09-23,22386,JUMBO BAG PINK POLKADOT,222,2.6666666666666665,428.36,3,2,2011,9,23,4,0,3,38,United Kingdom,0,0,0,0.0
2011-09-24,22386,JUMBO BAG PINK POLKADOT,0,2.6666666666666665,0.0,0,0,2011,9,24,5,1,3,38,United Kingdom,0,0,0,0.0
2011-09-24,22386,JUMBO BAG PINK POLKADOT,0,2.6666666666666665,0.0,0,0,2011,9,24,5,1,3,38,United Kingdom,0,0,0,0.0
2011-09-25,22386,JUMBO BAG PINK POLKADOT,30,2.08,62.400000000000006,3,3,2011,9,25,6,1,3,38,United Kingdom,0,0,0,0.0
2011-09-25,22386,JUMBO BAG PINK POLKADOT,30,2.08,62.400000000000006,3,3,2011,9,25,6,1,3,38,United Kingdom,0,0,0,0.0
2011-09-26,22386,JUMBO BAG PINK POLKADOT,40,2.08,83.2,2,2,2011,9,26,0,0,3,39,United Kingdom,0,0,0,0.0
2011-09-26,22386,JUMBO BAG PINK POLKADOT,40,2.08,83.2,2,2,2011,9,26,0,0,3,39,United Kingdom,0,0,0,0.0
2011-09-27,22386,JUMBO BAG PINK POLKADOT,109,2.96,216.17000000000002,2,1,2011,9,27,1,0,3,39,United Kingdom,0,0,0,0.0
2011-09-27,22386,JUMBO BAG PINK POLKADOT,109,2.96,216.17000000000002,2,1,2011,9,27,1,0,3,39,United Kingdom,0,0,0,0.0
2011-09-28,22386,JUMBO BAG PINK POLKADOT,233,1.964,420.84,5,4,2011,9,28,2,0,3,39,United Kingdom,0,0,0,0.0
2011-09-28,22386,JUMBO BAG PINK POLKADOT,233,1.964,420.84,5,4,2011,9,28,2,0,3,39,United Kingdom,0,0,0,0.0
2011-09-29,22386,JUMBO BAG PINK POLKADOT,252,2.0025,462.16,8,8,2011,9,29,3,0,3,39,United Kingdom,0,0,0,0.0
2011-09-29,22386,JUMBO BAG PINK POLKADOT,252,2.0025,462.16,8,8,2011,9,29,3,0,3,39,United Kingdom,0,0,0,0.0
2011-09-30,22386,JUMBO BAG PINK POLKADOT,28,3.105,74.64,4,2,2011,9,30,4,0,3,39,United Kingdom,0,0,0,0.0
2011-09-30,22386,JUMBO BAG PINK POLKADOT,28,3.105,74.64,4,2,2011,9,30,4,0,3,39,United Kingdom,0,0,0,0.0
2011-10-01,22386,JUMBO BAG PINK POLKADOT,0,3.105,0.0,0,0,2011,10,1,5,1,4,39,United Kingdom,0,0,0,0.0
2011-10-01,22386,JUMBO BAG PINK POLKADOT,0,3.105,0.0,0,0,2011,10,1,5,1,4,39,United Kingdom,0,0,0,0.0
2011-10-02,22386,JUMBO BAG PINK POLKADOT,3,2.08,6.24,2,2,2011,10,2,6,1,4,39,United Kingdom,0,0,0,0.0
2011-10-02,22386,JUMBO BAG PINK POLKADOT,3,2.08,6.24,2,2,2011,10,2,6,1,4,39,United Kingdom,0,0,0,0.0
2011-10-03,22386,JUMBO BAG PINK POLKADOT,2,2.08,4.16,1,1,2011,10,3,0,0,4,40,United Kingdom,0,0,0,0.0
2011-10-03,22386,JUMBO BAG PINK POLKADOT,2,2.08,4.16,1,1,2011,10,3,0,0,4,40,United Kingdom,0,0,0,0.0
2011-10-04,22386,JUMBO BAG PINK POLKADOT,64,2.665714285714286,170.01999999999998,7,5,2011,10,4,1,0,4,40,United Kingdom,0,0,0,0.0
2011-10-04,22386,JUMBO BAG PINK POLKADOT,64,2.665714285714286,170.01999999999998,7,5,2011,10,4,1,0,4,40,United Kingdom,0,0,0,0.0
2011-10-05,22386,JUMBO BAG PINK POLKADOT,112,1.9833333333333334,203.96,3,3,2011,10,5,2,0,4,40,United Kingdom,0,0,0,0.0
2011-10-05,22386,JUMBO BAG PINK POLKADOT,112,1.9833333333333334,203.96,3,3,2011,10,5,2,0,4,40,United Kingdom,0,0,0,0.0
2011-10-06,22386,JUMBO BAG PINK POLKADOT,932,1.964,1677.56,5,5,2011,10,6,3,0,4,40,United Kingdom,0,0,0,0.0
2011-10-06,22386,JUMBO BAG PINK POLKADOT,932,1.964,1677.56,5,5,2011,10,6,3,0,4,40,United Kingdom,0,0,0,0.0
